Instancia,Viabilidade H,Tempo total (s) H,Tempo medio (s) H,Valor da função objetivo H,Viabilidade MS,Tempo total (s) MS,Tempo medio (s) MS,Valor da função objetivo MS,Viabilidade IG,Tempo total (s) IG,Tempo medio (s) IG,Valor da função objetivo IG,Viabilidade GRASP_VND,Tempo total (s) GRASP_VND,Tempo medio (s) GRASP_VND,Valor da função objetivo GRASP_VND,Viabilidade GRASP_RVND,Tempo total (s) GRASP_RVND,Tempo medio (s) GRASP_RVND,Valor da função objetivo GRASP_RVND,Viabilidade ILS_VND,Tempo total (s) ILS_VND,Tempo medio (s) ILS_VND,Valor da função objetivo ILS_VND,Viabilidade ILS_RVND,Tempo total (s) ILS_RVND,Tempo medio (s) ILS_RVND,Valor da função objetivo ILS_RVND
/instancia_130projetos_2sondas_delta_t1.dat,feasible,0.022495031356811523,0.011247873306274414,23563.419999999995,feasible,0.2060840129852295,0.1030423641204834,24067.129999999994,feasible,0.1876227855682373,0.0938117504119873,22820.2,feasible,1812.3493921756744,906.1746969223022,25506.829999999998,feasible,662.5855123996735,331.29275727272034,25026.849999999995,feasible,1109.5828795433044,554.7914406061172,26385.549999999996,feasible,634.5351209640503,317.2675613164902,25532.35999999999
/instancia_190projetos_10sondas_delta_t1.dat,feasible,0.3406550884246826,0.1703277826309204,58683.15999999998,feasible,1.4908771514892578,0.7454389333724976,59961.14999999998,feasible,0.8591935634613037,0.4295971393585205,62414.78999999998,feasible,5448.135477781296,2724.0677392482758,62147.96999999997,feasible,6310.827483177185,3155.4137419462204,61634.679999999986,feasible,4630.910327911377,2315.455164551735,62617.59999999999,feasible,6864.0611934661865,3432.0305975675583,62599.81999999997
/instancia_100projetos_2sondas_delta_t1.dat,feasible,0.027491092681884766,0.013746380805969238,26970.949999999997,feasible,0.20312142372131348,0.10156130790710449,29655.760000000002,feasible,0.21742630004882812,0.10871386528015137,28097.22,feasible,345.7452766895294,172.87263882160187,29904.629999999997,feasible,196.69071078300476,98.34535622596741,29378.140000000003,feasible,219.11473202705383,109.55736672878265,29672.399999999998,feasible,102.55656385421753,51.27828240394592,29756.720000000005
/instancia_130projetos_2sondas_delta_t28.dat,feasible,0.025504112243652344,0.012752294540405273,37598.36,feasible,0.20298480987548828,0.10149288177490234,42240.61000000001,feasible,0.16211581230163574,0.08105826377868652,40394.52999999999,feasible,939.0780301094055,469.5390158891678,42673.43000000001,feasible,817.8419919013977,408.9209966659546,42008.42,feasible,1264.2355375289917,632.1177691221237,43163.37,feasible,463.04278349876404,231.52139270305634,42719.05000000001
/instancia_10projetos_2sondas_delta_t1.dat,feasible,0.001110076904296875,0.0005557537078857422,35.46,feasible,0.00908041000366211,0.004540801048278809,35.46,feasible,0.011096954345703125,0.005549192428588867,35.46,feasible,2.048440456390381,1.0242211818695068,35.46,feasible,2.097332239151001,1.0486669540405273,35.46,feasible,1.8597412109375,0.9298713207244873,35.46,feasible,1.874631643295288,0.9373165369033813,35.46
/instancia_70projetos_2sondas_delta_t1.dat,feasible,0.01846623420715332,0.009233713150024414,35114.38,feasible,0.17443251609802246,0.08721697330474854,36145.67,feasible,0.1673595905303955,0.08368062973022461,34675.48,feasible,1119.3502295017242,559.6751155853271,36842.93,feasible,647.6299424171448,323.8149721622467,36784.04,feasible,596.4695477485657,298.23477470874786,36557.19000000001,feasible,603.8230395317078,301.9115207195282,36868.3
/instancia_10projetos_10sondas_delta_t28.dat,feasible,0.0054798126220703125,0.002740621566772461,2290.54,feasible,0.05231356620788574,0.026157617568969727,2290.54,feasible,0.04583597183227539,0.022918701171875,2290.54,feasible,23.06492304801941,11.532462239265442,2290.54,feasible,30.503437280654907,15.25171959400177,2290.54,feasible,20.37694764137268,10.188474535942078,2290.54,feasible,22.344608783721924,11.1723051071167,2290.54
/instancia_160projetos_10sondas_delta_t7.dat,feasible,0.22637414932250977,0.11318743228912354,76822.58000000003,feasible,2.2532308101654053,1.12661612033844,76505.97000000002,feasible,1.3928329944610596,0.6964172124862671,76007.58000000002,feasible,1547.6331434249878,773.8165724277496,77129.31000000001,feasible,5931.744653463364,2965.872327685356,78302.56999999998,feasible,1025.6115064620972,512.8057540655136,76629.31000000001,feasible,4411.523142814636,2205.7615720033646,78233.98000000001
/instancia_130projetos_2sondas_delta_t7.dat,feasible,0.04399418830871582,0.021997809410095215,34367.03999999999,feasible,0.40977978706359863,0.20489084720611572,35066.7,feasible,0.4041593074798584,0.2020803689956665,35507.060000000005,feasible,844.1938471794128,422.0969239473343,38080.65999999999,feasible,662.5482466220856,331.2741240262985,37857.91999999999,feasible,791.6854832172394,395.84274220466614,39117.27,feasible,608.5691611766815,304.2845815420151,38735.74999999999
/instancia_10projetos_2sondas_delta_t7.dat,feasible,0.001195669174194336,0.0005986690521240234,1307.1100000000001,feasible,0.00948023796081543,0.00474095344543457,1307.1100000000001,feasible,0.010090112686157227,0.005045890808105469,1307.1100000000001,feasible,3.864413261413574,1.9322073459625244,1307.1100000000001,feasible,5.139440298080444,2.5697211027145386,1307.1100000000001,feasible,3.5490188598632812,1.774510383605957,1307.1100000000001,feasible,4.340372562408447,2.1701871156692505,1307.1100000000001
/instancia_160projetos_10sondas_delta_t28.dat,feasible,0.25458788871765137,0.1272951364517212,71699.87000000001,feasible,2.347883701324463,1.1739426851272583,72682.71999999999,feasible,0.9932518005371094,0.49662673473358154,72715.77,feasible,2611.330267429352,1305.665134191513,72556.09999999999,feasible,11918.961348056793,5959.480674862862,72523.81,feasible,2787.491137742996,1393.7455697059631,73034.98,feasible,5909.0622272491455,2954.5311139822006,73627.57999999999
